fiscal_year,system_code,location_code,location_name,BEDS,Managed_by_name,location_type_description,Location_Category_Description,Grades_text,Grades_final_text,open_date,Status_descriptions,Primary_building_code,primary_address_line_1,State_code,X_COORDINATE,Y_COORDINATE,LONGITUDE,LATITUDE,Community_district,Council-district,Census_tract,Borough_block_lot,NTA,NTA_Name,Principal_Name,Principal_title,Principal_phone_number,fax_number,Geographical_District_code,Administrative_District_Code,Administrative_District_Name,community_school_sup_name,Tier_3_Support_Location_Name,Tier_3_Support_Leader_Name,Tier_2_Support_Location_Name,HighSchool_Network_Location_Code,HighSchool_Network_Name,HighSchool_Network_Superintendent,Community_district 1,Police_precinct
2020,11X566,X566,Pelham Gardens Middle School,321100010566,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2012-07-01T00:00:00.000,Open,X144,2545 GUNTHER AVENUE,NY,1029467,254041,-73.836525,40.863842,211,13,31000,2044930001,BX31,Allerton-Pelham Gardens,IAN MCGHIE,Acting Principal,718-794-9750,718-794-9756,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 9- Bronx,NULL,NULL,NULL,211,49
2020,11X567,X567,Linden Tree Elementary School,321100010567,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2012-07-01T00:00:00.000,Open,X127,1560 PURDY STREET,NY,1024869,244894,-73.853203,40.838759,209,18,22200,2039480055,BX46,Parkchester,Lisa Debonis,Principal,718-239-7401,718-239-7406,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 10- Bronx,NULL,NULL,NULL,209,43
2020,09X568,X568,Young Women's Leadership School of the Bronx,320900010568,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2012-07-01T00:00:00.000,Open,X117,1865 MORRIS AVENUE,NY,1009420,248441,-73.909022,40.848552,205,14,23301,2028270001,BX41,Mount Hope,Lemarie Laureano,Principal,718-731-2590,718-731-2595,9,9,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",205,46
2020,08X569,X569,Throggs Neck High School,320800011569,DOE,General Academic,High school,"09,10,11,12",,2012-07-01T00:00:00.000,"Initiated, never opened",X405,3000 EAST TREMONT AVENUE,NY,1028637,245271,-73.839583,40.839775,210,13,19400,2053680001,BX52,Schuylerville-Throgs Neck-Edgewater Park,NULL,NULL,NULL,NULL,11,8,COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",NULL,NULL,NULL,NULL,NULL,NULL,210,45
2020,09X570,X570,Bronx Middle School Of Academic And Career Technol,320900010570,DOE,General Academic,Junior High-Intermediate-Middle,,,2012-07-01T00:00:00.000,"Initiated, never opened",X147,1600 WEBSTER AVENUE,NY,1010715,245522,-73.904353,40.840536,203,16,16700,2028970005,BX01,Claremont-Bathgate,NULL,NULL,NULL,NULL,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NULL,NULL,NULL,NULL,NULL,NULL,203,42
2020,09X571,X571,The College Avenue Academy,320900010571,DOE,General Academic,Junior High-Intermediate-Middle,,,2012-07-01T00:00:00.000,"Initiated, never opened",X022,270 EAST 167 STREET,NY,1007952,242417,-73.91435,40.832022,204,16,17500,2024380050,BX14,East Concourse-Concourse Village,NULL,NULL,NULL,NULL,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NULL,NULL,NULL,NULL,NULL,NULL,204,44
2020,10X572,X572,Innovative School Of Excellence At The Angelo Patr,321000010572,DOE,General Academic,Junior High-Intermediate-Middle,,,2012-07-01T00:00:00.000,"Initiated, never opened",X137,2225 WEBSTER AVENUE,NY,1012632,250523,-73.897404,40.854257,205,15,37900,2031430043,BX41,Mount Hope,NULL,NULL,NULL,NULL,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NULL,NULL,NULL,NULL,NULL,NULL,205,46
2020,09X574,X574,Business Enterprise High School,320900011574,DOE,General Academic,High school,,,2012-07-01T00:00:00.000,"Initiated, never opened",X410,240 EAST 172 STREET,NY,1008775,245072,-73.911366,40.839307,204,16,22500,2028170002,BX14,East Concourse-Concourse Village,NULL,NULL,NULL,NULL,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NULL,NULL,NULL,NULL,NULL,NULL,204,44
2020,10X575,X575,Norwood Academy Of Communal Excellence At The Isob,321000010575,DOE,Budget Only,Junior High-Intermediate-Middle,,,2012-07-01T00:00:00.000,"Initiated, never opened",X080,149 EAST MOSHOLU PKWY N,NY,1017091,258749,-73.881245,40.876819,207,11,41900,2033360035,BX43,Norwood,NULL,NULL,NULL,NULL,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NULL,NULL,NULL,NULL,NULL,NULL,207,52
2020,10X575,X575,Norwood Academy Of Communal Excellence At The Isob,321000010575,DOE,Budget Only,Junior High-Intermediate-Middle,,,2012-07-01T00:00:00.000,"Initiated, never opened",X080,149 EAST MOSHOLU PKWY N,NY,1017091,258749,-73.881245,40.876819,207,11,41900,2033360035,BX43,Norwood,NULL,NULL,NULL,NULL,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NULL,NULL,NULL,NULL,NULL,NULL,207,52
2020,07X576,X576,Bronx Institute For Automotive Technology,320700011576,DOE,General Academic,High school,,,2012-07-01T00:00:00.000,"Initiated, never opened",X600,333 EAST 151 STREET,NY,1006407,237542,-73.919949,40.818645,201,17,6700,2024110022,BX34,Melrose South-Mott Haven North,NULL,NULL,NULL,NULL,7,7,COMMUNITY SCHOOL DISTRICT 07,"ALVAREZ, RAFAEL",NULL,NULL,NULL,NULL,NULL,NULL,201,40
2020,10X577,X577,East Fordham College & Career Preparatory High Sch,321000011577,DOE,General Academic,High school,,,2012-07-01T00:00:00.000,"Initiated, never opened",X435,500 EAST FORDHAM ROAD,NY,1015058,252424,-73.888625,40.859466,206,15,38700,2030590001,BX06,Belmont,NULL,NULL,NULL,NULL,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NULL,NULL,NULL,NULL,NULL,NULL,206,48
2020,11X578,X578,NORTH BRONX ACADEMY,321100010578,DOE,General Academic,Junior High-Intermediate-Middle,,,2012-07-01T00:00:00.000,"Initiated, never opened",X142,3750 BAYCHESTER AVENUE,NY,1028579,262113,-73.839682,40.886002,212,12,48400,2049350001,BX03,Eastchester-Edenwald-Baychester,NULL,NULL,NULL,NULL,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NULL,NULL,NULL,NULL,NULL,NULL,212,47
2020,84X579,X579,Bronx Charter School for Excellence II,321100861103,Charter,General Academic,Elementary,"0K,01,02,03,04","0K,01,02,03,04,05",2016-07-01T00:00:00.000,Open,XACO,1804 HOLLAND AVENUE,NY,1021835,247490,-73.864154,40.845897,211,15,23200,2040520007,BX37,Van Nest-Morris Park-Westchester Square,CHARLENE REID,Principal,718-892-1276,NULL,11,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,211,49
2020,79X580,X580,Literacy Center - Bronx,321200011580,DOE,Alternative,High school,NULL,"09,12",1999-07-01T00:00:00.000,Closed,X401,1010 REV POLITE AVENUE,NY,1012239,239328,0,0,202,17,12901,2026980012,BX33,Longwood,NULL,NULL,NULL,NULL,12,12,COMMUNITY SCHOOL DISTRICT 12,Myrna Rodriguez,NULL,NULL,NULL,NULL,NULL,NULL,202,41
2020,84X581,X581,South Bronx Community Charter School,320700861100,Charter,General Academic,High school,"09,10,11,12","09,10,11,12",2016-08-29T00:00:00.000,Open,X790,730 CONCOURSE VILLAGE WEST,NY,1005737,238701,-73.922366,40.821828,204,17,6100,2024430078,BX14,East Concourse-Concourse Village,Harvey Chism/Natalie Ferrell,Principal,NULL,NULL,7,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,204,44
2020,08X583,X583,P.S. 583,320800010583,DOE,General Academic,Elementary,"PK,0K,01,02,SE","0K,01,02,03,04,05",2017-07-01T00:00:00.000,Open,X317,1028 WHITE PLAINS ROAD,NY,1023100,240588,-73.859622,40.826949,209,18,4001,2037330005,BX55,Soundview-Bruckner,Glorimer Lopez,Principal,929-348-4960,929-348-4964,8,8,COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 7- Bronx,NULL,NULL,NULL,209,43
2020,07X584,X584,I.S. 584,320700010584,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2017-07-01T00:00:00.000,Open,X162,600 SAINT ANN'S AVENUE,NY,1008598,236164,-73.912038,40.814857,201,17,7300,2026160001,BX34,Melrose South-Mott Haven North,TANNIS SERTIMA,Principal,718-742-2900,718-292-5735,7,7,COMMUNITY SCHOOL DISTRICT 07,"ALVAREZ, RAFAEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 6- Bronx,NULL,NULL,NULL,201,40
2020,84X585,X585,Legacy College Preparatory,320700861114,Charter,General Academic,Secondary School,"06,07,08,SE","06,07,08,09,10",2017-04-26T00:00:00.000,Open,XATI,416 WILLIS AVENUE,NY,1006401,235510,-73.919979,40.813077,201,8,4300,0,BX39,Mott Haven-Port Morris,Summer Schneider,Principal,NULL,NULL,7,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,201,40
2020,84X586,X586,Brilla Veritas Charter School,320700861106,Charter,General Academic,Elementary,"0K,01,02","0K,01,02,03,04",2017-04-27T00:00:00.000,Open,XAQI,452 COLLEGE AVENUE,NY,1005984,236327,-73.921481,40.815311,201,8,5100,2023260023,BX39,Mott Haven-Port Morris,Zoranlly Castillo,Principal,917-924-0258,718-585-5800,7,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,201,NULL
2020,84X587,X587,NYC Autism Charter School Bronx,321200861108,Charter,Special Education,Ungraded,"0K,01,02,03,04,SE","05,06,07,08,09,10,11,12",2017-05-04T00:00:00.000,Open,X198,1180 TINTON AVENUE,NY,1011891,241104,-73.900121,40.828406,203,17,13500,2026720001,BX35,Morrisania-Melrose,Julie Fisher/Jennifer Connelly,Principal,718-860-5910,718-991-1343,12,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,203,42
2020,84X588,X588,South Bronx Classical Charter School IV,320900861122,Charter,General Academic,Elementary,"0K,01,02,03","0K,01,02,03,04,05",2017-07-01T00:00:00.000,Open,XBBZ,3458 Third Avenue,NY,101015,241607,-73.906403,40.829793,203,16,1001,2026090002,BX01,Claremont-Bathgate,Rebecca Scognamiglio,Principal,929-285-3025,929-285-2025,9,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,203,42
2020,84X589,X589,Bronx Charter School for Excellence 3,321100861115,Charter,General Academic,Elementary,"0K,01,02,03","0K,01,02,03,04,05",2017-07-06T00:00:00.000,Open,XAEF,3956 CARPENTER AVENUE,NY,1022151,262958,-73.862924,40.888351,212,12,39400,2048260043,BX44,Williamsbridge-Olinville,CHARLENE REID/Charlton Clarke,Principal,NULL,NULL,11,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,212,47
2020,84X592,X592,Amber Charter School II,321000861074,Charter,General Academic,Elementary,"0K,01,02,03,04","0K,01,02,03,04,05",2017-07-24T00:00:00.000,Open,XAFJ,3120 Corlear Avenue,NY,1009886,260165,-73.907295,40.880738,208,11,28900,0,BX29,Spuyten Duyvil-Kingsbridge,Veronica Almedina,Principal,646-802-1140,212-298-8360,10,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,208,50
2020,09X593,X593,South Bronx International Middle School,320900010593,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,SE",,2018-07-01T00:00:00.000,Open,X145,1000 TELLER AVENUE,NY,1008032,240747,-73.914067,40.827438,204,16,17300,2024240001,BX14,East Concourse-Concourse Village,ALISON ANGRISANI,Principal,718-588-0341,718-590-0189,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 8- Bronx,NULL,NULL,NULL,204,44
2020,09X594,X594,M.S. 594,320900010594,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE",,2018-07-01T00:00:00.000,Open,X145,1000 TELLER AVENUE,NY,1008032,240747,-73.914067,40.827438,204,16,17300,2024240001,BX14,East Concourse-Concourse Village,LYNE JAMES TURNBULL,Principal,718-588-8349,718-588-8263,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 10- Bronx,NULL,NULL,NULL,204,44
2020,12X595,X595,P.S. 595,321200010595,DOE,General Academic,Elementary,"PK,0K,01,02,03,SE","PK,0K,01,02,03,04,05",2018-07-01T00:00:00.000,Open,X092,700 EAST 179 STREET,NY,1014794,247592,-73.889602,40.846205,206,17,37100,2030920014,BX17,East Tremont,SUHEIL PIMENTEL,I.A. Principal,718-960-4795,NULL,12,12,COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 5- Bronx,NULL,NULL,NULL,206,48
2020,75X596,X596,P.S. X596,307500012596,DOE,Special Education,Elementary,"PK,0K,01,02,03,04,05,06,07,SE",,2018-07-01T00:00:00.000,Open,X178,850 BAYCHESTER AVENUE,NY,1030803,257757,-73.831669,40.874035,210,12,46201,2051410150,BX13,Co-op City,JOHN SIRACUSE,Principal,718-904-5750,718-904-5753,11,75,CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",D75 CITYWIDE BCO,Tillman Roberto,Children First Network 751,NULL,NULL,NULL,210,45
2020,84X597,X597,The Urban Assembly Charter School for Computer Sci,321200861107,Charter,General Academic,High school,"09,10",,2018-07-01T00:00:00.000,Open,X420,1300 BOYNTON AVENUE,NY,1017958,242606,-73.878191,40.832508,209,18,5600,2038640001,BX08,West Farms-Bronx River,David Noah,Principal,NULL,NULL,12,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,209,43
2020,84X598,X598,KIPP Freedom Charter School,321000861135,Charter,General Academic,Elementary,"0K,05,06",,2018-07-01T00:00:00.000,Open,X859,2246 JEROME AVENUE,NY,1010871,251860,-73.903764,40.857932,205,14,23900,2031860049,BX40,Fordham South,Sarah English/Lariely Sanchez,Principal,NULL,NULL,10,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,205,46
2020,84X599,X599,Cardinal McCloskey Community Charter School,321000861130,Charter,General Academic,Elementary,"0K,01",,2019-07-01T00:00:00.000,Open,XAAI,685 EAST 182 STREET,NY,1015416,249484,-73.887345,40.851395,206,15,39100,2030850030,BX06,Belmont,Jennifer Fedele,Principal,NULL,NULL,10,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,206,48
2020,07X600,X600,Alfred E. Smith Career and Technical Education Hig,320700011600,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",1932-07-01T00:00:00.000,Open,X600,333 EAST 151 STREET,NY,1006407,237542,-73.919949,40.818645,201,17,6700,2024110022,BX34,Melrose South-Mott Haven North,Evan Schwartz,Principal,718-993-5000,718-292-1944,7,7,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",201,40
2020,84X606,X606,Emblaze Academy Charter School,320800861126,Charter,General Academic,Elementary,"05,06",,2018-07-01T00:00:00.000,Open,XBPS,1164 Garrison Avenue,NY,1015197,238082,-73.88819,40.820102,202,17,115.02,2027610030,BX27,Hunts Point,Kristen Shroff,Principal,NULL,NULL,8,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,202,41
2020,84X608,X608,Bronx Charter School for Excellence 4,321100861120,Charter,General Academic,Junior High-Intermediate-Middle,"0K,01,02",,2018-07-01T00:00:00.000,Open,XAEF,3956 CARPENTER AVENUE,NY,1022151,262958,-73.862924,40.888351,212,12,39400,2048260043,BX44,Williamsbridge-Olinville,Tonya L White,Principal,NULL,NULL,11,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,212,47
2020,84X609,X609,Zeta Charter Schools - New York City 2,320700861141,Charter,General Academic,Elementary,"0K,01,02",,2018-07-01T00:00:00.000,Open,XADS,222 ALEXANDER AVENUE,NY,1005054,234195,-73.924847,40.809462,201,8,2300,2022980101,BX39,Mott Haven-Port Morris,Emily Kim,Principal,NULL,NULL,7,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,201,40
2020,84X610,X610,Urban Dove Team Charter School II,320700861139,Charter,General Academic,Ungraded,"10,11",,2018-07-01T00:00:00.000,Open,XBBY,860 Forest Avenue,NY,1010517,238352,-73.905097,40.820858,112,17,77,2026570003,BX34,Melrose South-Mott Haven North,Jai Nanda,Principal,NULL,NULL,7,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112,40
2020,84X611,X611,AECI II: NYC Charter High School for Computer Engi,320700861154,Charter,General Academic,High school,9,9,2019-07-01T00:00:00.000,Open,XAFI,423 East 138th Street,NY,1005874,233916,-73.921888,40.808703,201,8,3900,0,BX39,Mott Haven-Port Morris,NULL,NULL,NULL,NULL,7,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,201,40
2020,84X612,X612,Creo College Preparatory Charter School,320700861145,Charter,General Academic,Secondary School,5,"06,07,08,09,10,11,12",2019-07-01T00:00:00.000,Open,XAAV,650 GRAND CONCOURSE,NY,1004996,238056,-73.925045,40.820059,204,17,6100,2024430053,BX14,East Concourse-Concourse Village,NULL,NULL,347-216-9246,NULL,7,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,204,44
2020,84X613,X613,Bold Charter School,320800861143,Charter,General Academic,Elementary,"0K,01",,2019-07-01T00:00:00.000,Open,XBAY,1090 Close Avenue,NY,1016937,239913,-73.881894,40.825121,209,17,5200,2037107501,BX55,Soundview-Bruckner,NULL,NULL,NULL,NULL,8,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,209,NULL
2020,84X614,X614,DREAM Mott Haven Charter School,320700861167,Charter,General Academic,Elementary,0K,,2019-07-01T00:00:00.000,Open,X151,250 EAST 156 STREET,NY,1006076,238973,-73.92114,40.822574,204,17,6100,2024430190,BX14,East Concourse-Concourse Village,Jamie Platzter,Principal,NULL,NULL,7,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,204,44
2020,84X615,X615,University Prep Charter Middle School,320700861173,Charter,General Academic,K-8,"05,06",,2019-07-01T00:00:00.000,Open,X155,470 JACKSON AVENUE,NY,1009340,234778,-73.909363,40.811051,201,8,3500,2025780027,BX39,Mott Haven-Port Morris,NULL,NULL,NULL,NULL,7,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,201,40
2020,84X616,X616,KIPP Elements Primary Charter School,321000861150,Charter,General Academic,Elementary,"0K,01",,2019-07-01T00:00:00.000,Open,X859,2246 JEROME AVENUE,NY,1010871,251860,-73.903764,40.857932,205,14,23900,2031860049,BX40,Fordham South,Sarah English/Diamond Graham,Principal,NULL,NULL,10,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,205,46
2020,84X617,X617,KIPP All Charter School,321000861151,Charter,General Academic,K-8,"05,06",,2019-07-01T00:00:00.000,Open,X859,2246 JEROME AVENUE,NY,1010871,251860,-73.903764,40.857932,205,14,23900,2031860049,BX40,Fordham South,Kate Baughman,Principal,NULL,NULL,10,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,205,46
2020,84X619,X619,Bronx Arts and Science Charter School,320800861155,Charter,General Academic,Elementary,"0K,01,02",,2019-07-01T00:00:00.000,Open,XAGG,925 HUTCHINSON RIVER PARKWAY,NY,1029002,240149,-73.838299,40.825715,210,13,9000,2055420001,BX09,Soundview-Castle Hill-Clason Point-Harding Park,NULL,NULL,NULL,NULL,8,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,210,45
2020,84X620,X620,Bronx Charter School for Excellence 5,321000861121,Charter,General Academic,Elementary,"0K,01",,2019-07-01T00:00:00.000,Open,XADW,1946 BATHGATE AVENUE,NY,1012874,248057,-73.89654,40.847487,206,15,39500,2030430050,BX01,Claremont-Bathgate,NULL,NULL,NULL,NULL,9,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,206,48
2020,84X623,X623,Neighborhood Charter School: Bronx,320700861137,Charter,General Academic,Elementary,"0K,01",,2019-07-01T00:00:00.000,Open,XBPP,411 WALES AVENUE,NY,1009436,234017,-73.909019,40.808963,201,20,35,2025740082,BX39,Mott Haven-Port Morris,NULL,NULL,NULL,NULL,7,84,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,201,40
2020,08X650,X650,Jane Addams High School for Academic Careers,320800011650,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",1937-07-01T00:00:00.000,Closed,X650,900 TINTON AVENUE,NY,1011127,238668,-73.902892,40.821723,203,17,13300,2026680001,BX35,Morrisania-Melrose,JOEL DIBARTOLOMEO,PRINCIPAL,718-292-4513,718-292-1947,8,8,COMMUNITY SCHOOL DISTRICT 08,NULL,NULL,NULL,NULL,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",203,42
2020,07X655,X655,Samuel Gompers Career and Technical Education High,320700011655,DOE,Career Technical,High school,"10,12","09,10,11,12",1935-07-01T00:00:00.000,Closed,X655,455 SOUTHERN BLVD,NY,1009848,234640,-73.907528,40.810671,201,8,3500,2025760026,BX39,Mott Haven-Port Morris,JOYCE MILLS KITTRELL,PRINCIPAL,718-665-0950,718-292-3164,7,7,COMMUNITY SCHOOL DISTRICT 07,NULL,NULL,NULL,NULL,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",201,40
2020,10X660,X660,Grace Dodge Career and Technical Education High Sc,321000011660,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",1925-07-01T00:00:00.000,Closed,X660,2474 CROTONA AVENUE,NY,1016758,250942,-73.882487,40.855392,206,15,39300,2031040007,BX06,Belmont,Frank Giaimo,PRINCIPAL,718-584-2700,718-584-7490,10,10,COMMUNITY SCHOOL DISTRICT 10,NULL,NULL,NULL,NULL,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",206,48
2020,07X670,X670,Health Opportunities High School,320700011670,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1996-06-05T00:00:00.000,Open,X884,350 GERARD AVENUE,NY,1003637,236471,-73.92996,40.815712,201,8,6300,2023440096,BX63,West Concourse,ANDREW CLAYMAN,I.A. Principal,718-401-1826,718-401-1632,7,7,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 1- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",201,40
2020,12X680,X680,Bronx Coalition Community High School,321200011680,DOE,General Academic,High school,"10,12,SE","08,09,10,11,12",1996-06-05T00:00:00.000,Closed,X420,1300 BOYNTON AVENUE,NY,1017958,242606,-73.878191,40.832508,209,18,5600,2038640001,BX08,West Farms-Bronx River,MARY ANN TUCKER,I.A. PRINCIPAL,718-860-8200,718-842-5151,12,12,COMMUNITY SCHOOL DISTRICT 12,NULL,NULL,NULL,NULL,HS03,HS Network 03,"TAYLOR-BROWN, GERALDINE",209,43
2020,12X682,X682,Fannie Lou Hamer Freedom High School,321200011682,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1994-09-01T00:00:00.000,Open,X878,1021 JENNINGS STREET,NY,1015852,242131,-73.885804,40.831212,203,17,15700,2030130001,BX75,Crotona Park East,Jeffrey Palladino,Principal,718-861-0521,718-861-0619,12,12,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 5- Affinity Group,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",203,42
